TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,CustomerAge_Binned_Encoded,Target
0.2961461291919639,1864,1,16,0,0.4516129032258065,1,0.489655172413793,0.0,0.3628926767557946,360,2,0
0.13744169684967558,885,1,9,1,0.9838709677419355,2,0.7482758620689656,0.25,0.2738348589812016,279,3,2
0.1820778070198296,2091,1,19,2,0.4838709677419355,1,0.7448275862068966,0.0,0.4403095032917158,106,2,0
0.31328139250071657,984,0,30,1,0.6129032258064516,1,0.32413793103448274,0.0,0.5617521042916662,98,2,2
0.002871511582458243,2057,1,5,2,0.5161290322580645,0,0.393103448275862,0.0,0.9334619009272195,308,2,0
0.10478672121322667,602,0,26,1,0.3870967741935484,1,0.6068965517241379,0.0,0.16695996569140822,317,1,1
0.1553847356489564,756,1,16,1,0.6129032258064516,2,0.7413793103448276,0.0,0.1958426375671014,229,2,1
0.2714125648174688,721,1,0,1,0.11290322580645162,3,0.4068965517241379,0.0,0.12436662871032231,346,0,1
0.06098444380748886,259,0,2,2,0.6774193548387097,1,0.020689655172413793,0.0,0.2396035690615014,48,3,1
0.09842353492977564,2123,0,16,3,0.22580645161290325,1,0.32068965517241377,0.0,0.05886773580771057,139,1,0
0.06946348073064595,1300,1,1,0,0.4193548387096775,1,0.7241379310344828,0.0,0.25173727577412797,235,1,2
0.07449774604580868,92,1,9,2,0.27419354838709675,1,0.43103448275862066,0.0,0.4217032763898542,183,1,1
0.012773275659900461,1222,1,4,0,0.7096774193548387,2,0.15517241379310343,0.0,0.38750156284239695,351,3,2
0.12177085233342885,1976,0,17,2,0.12903225806451613,3,0.9310344827586207,0.0,0.4326465341197063,142,0,0
0.11001381035516064,1849,1,16,1,0.03225806451612906,3,0.04827586206896552,0.0,0.03392544334309802,28,0,0
0.12083279047346066,2461,1,43,0,0.30645161290322587,1,0.1413793103448276,0.0,0.44288063110600845,174,1,0
0.11001381035516064,1075,1,18,2,0.06451612903225812,3,0.35517241379310344,0.0,0.035822364308309484,119,0,2
0.04756494775516586,499,1,25,1,0.4193548387096775,0,0.20344827586206898,0.0,0.979703886738627,312,1,1
0.0625530916955468,2391,1,24,1,0.016129032258064557,3,0.23103448275862065,0.0,0.08477260475077203,27,0,0
0.0906741016754827,1298,1,39,2,0.5161290322580645,0,0.19655172413793104,0.0,0.7008988528400713,246,2,2
0.09560413789509341,1125,1,10,0,0.32258064516129037,1,0.3172413793103448,0.0,0.030333930686427268,208,1,2
0.17986293873934908,2485,0,31,3,0.6451612903225806,1,0.24137931034482757,0.0,0.42688855219624733,113,2,0
0.11001381035516064,145,1,11,0,0.7258064516129032,2,0.2655172413793103,0.0,0.3101882536093257,283,3,1
0.13531542330041432,2076,1,10,2,0.5,0,0.5517241379310345,0.0,0.475615625466332,195,2,0
0.08049091904005003,1204,1,36,2,0.25806451612903225,0,0.506896551724138,0.0,0.0956170505097219,199,1,2
0.11001381035516064,1825,0,2,2,0.5806451612903226,1,0.06896551724137931,0.0,0.5749263615550182,30,2,0
0.012663835109570837,1977,1,23,1,0.7419354838709677,0,0.20344827586206898,0.0,0.6566411727300472,341,3,0
0.2959116137269719,1585,2,42,0,0.4838709677419355,0,0.3620689655172414,0.0,0.7028125785622389,69,2,2
0.004872710217057092,1149,0,36,2,0.6451612903225806,0,0.5827586206896552,0.0,0.8592379782129688,167,2,2
0.20465382911639785,2166,1,18,2,0.09677419354838712,3,0.3103448275862069,0.0,0.046408016810134484,135,0,0
0.37348932954634284,1711,0,25,2,0.6774193548387097,2,0.08275862068965517,0.0,0.266373546892666,109,3,0
0.11652291737238449,1834,1,18,0,0.5645161290322581,1,0.15517241379310343,0.75,0.1901397752464586,98,2,0
0.12007191807593089,592,1,15,1,0.04838709677419356,3,0.43103448275862066,0.0,0.03473879357977622,260,0,1
0.23027334080308517,2408,1,20,2,0.016129032258064557,3,0.8620689655172414,0.0,0.0856740119139005,118,0,0
0.3355707845845167,430,1,35,0,0.1774193548387097,1,0.21379310344827585,0.0,0.0700603761307921,101,1,1
0.2649607838027985,1160,0,23,1,0.532258064516129,1,0.40344827586206894,0.0,0.5113458997065218,189,2,2
0.4473356437449514,719,0,37,1,0.14516129032258068,3,0.603448275862069,0.0,0.1190926237872007,263,0,1
0.01308075149177893,1293,1,21,0,0.6290322580645161,1,0.23448275862068962,0.0,0.0067077867866212615,281,2,2
0.0767959976027308,1622,1,5,1,0.8548387096774193,2,0.4241379310344827,0.0,0.13541609250413736,59,3,2
0.059806655027750996,1680,1,35,1,0.30645161290322587,0,0.5689655172413793,0.0,0.5069934676548761,135,1,0
0.19965604398467832,162,1,13,1,0.19354838709677424,1,0.04827586206896552,0.0,0.5915731537957913,283,1,1
0.05121817755426428,1469,0,12,2,0.03225806451612906,3,0.5413793103448277,0.0,0.6239391156933577,219,0,2
0.043244651744534485,1942,2,13,1,0.5967741935483871,0,0.5310344827586208,0.0,0.07260058319228542,268,2,0
0.10209239909320686,377,1,41,1,0.14516129032258068,1,0.4689655172413793,0.0,0.6263206858491849,129,0,1
0.06758214555593192,9,1,19,0,0.22580645161290325,1,0.7758620689655172,0.0,0.5279160622555749,12,1,1
0.15980404930036218,2265,1,7,2,0.4516129032258065,1,0.1413793103448276,0.0,0.6262682550074815,264,2,0
0.05978580920864059,2052,1,39,2,0.6612903225806451,2,0.24137931034482757,0.0,0.4062334893262906,181,2,0
0.3941579591943091,457,1,34,1,0.14516129032258068,3,0.02413793103448276,0.0,0.021469757487191415,316,0,1
0.2623967480522188,2245,1,20,2,0.06451612903225812,3,0.08620689655172413,0.0,0.023296098473187005,179,0,0
0.07440393985981186,1384,1,35,0,0.7258064516129032,2,0.4724137931034483,0.0,0.5296993830637627,258,3,2
0.11001381035516064,2195,1,8,0,0.5645161290322581,2,0.21724137931034482,0.0,0.11619817244907152,72,2,0
0.12782656278500143,555,2,27,0,0.11290322580645162,3,0.5862068965517242,0.0,0.05940884898169896,243,0,1
0.13242827735362328,732,0,9,2,0.532258064516129,1,0.5655172413793104,0.0,0.5880327276002674,33,2,1
0.1112645595017849,429,0,9,0,0.967741935483871,2,0.9379310344827586,0.0,0.23039120129813387,193,3,1
0.17072725851421425,267,1,14,2,0.3548387096774194,1,0.32413793103448274,0.0,0.025469961833036004,7,1,1
0.0011673658701826615,1320,1,36,2,0.467741935483871,0,0.33448275862068966,0.0,0.8095873155005735,210,2,2
0.1562498371420382,1875,0,2,2,0.8064516129032258,0,0.1275862068965517,0.0,0.903793438616256,354,3,0
0.02955937149855382,2478,0,28,0,0.4032258064516129,1,0.38620689655172413,0.25,0.3755607747396271,79,1,0
0.21230945618469393,1236,1,4,2,0.12903225806451613,1,0.17931034482758618,0.0,0.5542470998350445,360,0,2
0.06022878286473669,928,1,14,1,0.33870967741935487,1,0.5413793103448277,0.0,0.428843281525388,219,1,2
0.027782265419391824,1508,1,15,0,0.8225806451612903,2,0.38275862068965516,0.0,0.10419487065042476,140,3,2
0.032873856737108166,2155,0,11,2,0.4516129032258065,0,0.5344827586206897,0.0,0.7443626762314863,230,2,0
0.16552101519139067,2485,1,11,2,0.14516129032258068,3,0.2793103448275862,0.0,0.0029744419812405137,308,0,0
0.17270239987492508,1568,1,32,2,0.3709677419354839,1,0.17586206896551726,0.0,0.27367017236303115,276,1,2
0.002491075383693358,2231,1,42,0,0.6129032258064516,2,0.10689655172413794,0.0,0.3668216289321451,264,2,0
0.1116710529744378,1414,0,11,2,0.8387096774193548,0,0.8172413793103449,0.0,0.7427890787901115,332,3,2
0.31193162571331784,1633,1,30,1,0.6290322580645161,0,0.5103448275862069,0.0,0.08834395169909538,230,2,2
0.43829376970581335,1452,1,40,2,0.12903225806451613,3,0.24137931034482757,0.0,0.0673796813011453,215,0,2
0.019746202152330822,1661,1,23,2,0.12903225806451613,3,0.3379310344827586,0.0,0.013607147802542761,79,0,2
0.11001381035516064,1265,1,35,1,0.6451612903225806,0,0.46206896551724136,0.0,0.3656930214549693,181,2,2
0.06486176616202412,1208,1,28,1,0.24193548387096775,1,0.3275862068965517,0.0,0.4173326952006959,62,1,2
0.15748495192432968,1795,0,35,1,0.967741935483871,2,0.10344827586206896,0.0,0.3382703468636274,331,3,0
0.10828360736899705,2179,1,21,2,0.467741935483871,1,0.906896551724138,0.0,0.6213545440735,142,2,0
0.002871511582458243,2159,0,20,1,0.08064516129032262,3,0.8413793103448276,0.0,0.06834292996987244,269,0,0
0.1985929072100477,1530,1,0,0,0.6129032258064516,0,0.22413793103448276,0.0,0.7887547943971597,189,2,2
0.008286213096385856,1932,1,25,0,0.5161290322580645,0,0.393103448275862,0.0,0.9612267203701887,335,2,0
0.2531828960054199,1130,1,28,2,0.0,3,0.2,0.0,0.11073931519943216,40,0,2
0.17517262943950804,101,1,35,1,0.04838709677419356,3,0.027586206896551724,0.0,0.06044402201019848,214,0,1
0.11001381035516064,2193,1,39,2,0.8225806451612903,0,0.37241379310344824,0.0,0.4509590138699742,122,3,0
0.12210959689397294,1617,1,6,2,0.08064516129032262,3,0.3793103448275862,0.0,0.01093855239790438,144,0,2
0.0029913750423430697,1997,1,6,2,0.19354838709677424,0,0.8137931034482759,0.0,0.35905110931561623,200,1,0
0.11001381035516064,1989,1,11,0,1.0,2,0.03793103448275863,0.0,0.13017636928520632,251,3,0
0.11823748599421527,1210,1,5,0,0.0,3,0.9793103448275863,0.0,0.016178947807113656,310,0,2
0.12167704614743205,2002,0,28,2,0.7741935483870968,2,0.02413793103448276,0.0,0.06488921632024221,293,3,0
0.11001381035516064,1790,0,17,1,0.8225806451612903,2,0.5379310344827587,0.0,0.40174863578983033,58,3,0
0.02375902233108372,316,1,20,0,0.03225806451612906,3,0.2827586206896551,0.0,0.1047205234480135,61,0,1
0.11001381035516064,1606,1,34,1,0.9516129032258065,2,0.9862068965517242,0.0,0.1304701164368,320,3,2
0.11001381035516064,694,1,27,2,0.3709677419354839,0,0.4551724137931034,1.0,0.02155579784280696,218,1,1
0.21640044818511087,1372,1,22,0,0.7741935483870968,0,0.45172413793103444,0.0,0.6730244663817477,240,3,2
0.13836412434531098,240,1,30,2,0.5806451612903226,2,0.2827586206896551,0.0,0.2920612983758539,354,2,1
0.036031998332334475,1344,1,41,2,1.0,2,0.35517241379310344,0.0,0.4269429996087853,161,3,2
0.17336946608645804,2170,0,0,1,0.27419354838709675,1,0.9758620689655172,0.0,0.1806141668134282,111,1,0
0.13947937566771765,1874,1,35,2,0.03225806451612906,3,0.5172413793103449,0.0,0.033267369060694746,131,0,0
0.25836829350913304,2065,1,37,1,0.6935483870967742,0,0.8793103448275862,0.0,0.8606327730403301,198,3,0
0.1959506996378039,308,1,40,0,0.30645161290322587,1,0.810344827586207,0.0,0.6023597911908121,215,1,1
0.04312999973942726,1641,0,39,2,0.29032258064516125,1,0.5551724137931034,0.0,0.5988079377605579,277,1,2
0.04846652943169086,1364,0,27,2,0.03225806451612906,3,0.21379310344827585,0.0,0.07064383729231002,340,0,2
0.41853714464392733,703,0,22,1,0.8064516129032258,0,0.4103448275862069,0.0,0.8111400750433229,137,3,1
0.018500664460484144,1749,1,5,1,0.08064516129032262,3,0.38620689655172413,0.0,0.034322707797541666,316,0,0
0.0147327826562785,989,1,42,2,0.7096774193548387,0,0.30689655172413793,0.0,0.5760186707571687,7,3,2
0.07257993068765145,1876,0,21,2,0.5645161290322581,0,0.5758620689655173,0.0,0.672029624769943,68,2,0
0.16015321677046146,52,1,11,1,0.24193548387096775,0,0.9482758620689655,0.0,0.3499751961787327,10,1,1
0.03147197540193345,964,0,40,1,0.6129032258064516,2,0.14827586206896554,0.0,0.06359121689294833,179,2,2
0.038877452640904704,1497,1,26,1,0.8387096774193548,0,0.396551724137931,0.0,0.45844923014047434,76,3,2
0.11001381035516064,2218,1,18,1,0.532258064516129,2,0.4379310344827586,0.0,0.09237306022690457,178,2,0
0.12072334992313102,204,1,22,0,0.25806451612903225,1,0.5344827586206897,0.0,0.0007736910102616569,351,1,1
0.06563827292388669,297,1,3,1,0.9193548387096775,2,0.8896551724137931,0.0,0.374303106729028,139,3,1
0.26371003465617426,798,0,6,2,0.5645161290322581,2,0.5241379310344828,0.25,0.08124763893164767,166,2,1
0.15847512833207392,2295,1,15,1,0.20967741935483875,1,0.0896551724137931,0.0,0.26590839122011944,142,1,0
0.14674935508247128,890,1,11,0,0.06451612903225812,3,0.34137931034482755,0.0,0.09980210718208427,75,0,2
0.40525314641582194,544,1,15,1,0.20967741935483875,1,0.02413793103448276,0.0,0.4520009088012562,172,1,1
0.06197462021523308,1571,1,20,1,0.6129032258064516,2,0.296551724137931,0.0,0.36400784042740547,71,2,2
0.09220626938009745,876,1,6,2,0.935483870967742,2,0.11379310344827585,0.0,0.3523655048081771,7,3,2
0.13582093441384163,970,1,10,1,0.06451612903225812,3,0.0896551724137931,0.0,0.053896216509799866,29,0,2
0.08818302629178934,560,1,6,2,0.09677419354838712,3,0.031034482758620682,0.0,0.11460239272851447,74,0,1
0.03802798551215572,905,1,32,1,0.12903225806451613,3,0.013793103448275862,0.0,0.04614519041134012,288,0,2
0.11001381035516064,270,1,12,0,0.1774193548387097,1,0.3310344827586207,0.0,0.1565148009577367,281,1,1
0.4129087734841181,916,1,3,0,0.016129032258064557,3,0.5310344827586208,0.0,0.04497759589802605,255,0,2
0.12340724913359563,2381,1,31,2,0.8548387096774193,2,0.12413793103448274,0.0,0.0726987229729094,87,3,0
0.01767204315084556,2189,0,30,2,0.5806451612903226,1,0.15172413793103445,0.0,0.04203205809875013,6,2,0
0.38564244208770876,1310,1,30,2,0.3709677419354839,0,0.3896551724137931,0.0,0.9654702575967585,124,1,2
0.23622482215910573,723,1,0,0,0.6451612903225806,0,0.2482758620689655,0.0,0.8029346483167684,342,2,1
0.15645308387836465,2116,1,17,1,0.8870967741935485,2,0.3103448275862069,0.0,0.5232591280078835,97,3,0
0.05767517002371212,656,0,41,1,0.016129032258064557,3,0.6586206896551724,0.0,0.1244291424061992,269,0,1
0.1049743335852203,22,1,19,0,0.6612903225806451,0,0.996551724137931,0.0,0.4858100632262176,233,2,1
0.20791098835239857,181,1,32,0,0.6612903225806451,1,0.34137931034482755,0.0,0.20899336817071484,118,2,1
0.11001381035516064,1657,1,17,2,0.967741935483871,2,0.16206896551724137,0.0,0.3781036705622334,21,3,2
0.32837376553664954,434,1,23,0,0.7096774193548387,2,0.14482758620689656,0.0,0.08485730072583109,351,3,1
0.005565833702478046,1993,0,30,0,0.6774193548387097,1,0.810344827586207,0.0,0.07667943380068484,329,3,0
0.11237981082419156,28,1,20,0,0.32258064516129037,0,0.7758620689655172,0.0,0.522428300823971,240,1,1
0.11001381035516064,1259,1,42,1,0.9838709677419355,2,0.5344827586206897,0.0,0.3746163473986908,27,3,2
0.11783620397633998,1735,2,21,1,0.5,0,0.45172413793103444,0.0,0.6546319959883685,213,2,0
0.2317169137764807,1683,0,19,1,0.4032258064516129,0,0.3137931034482758,0.0,0.6874476531820817,326,1,0
0.14608228887093833,174,0,41,2,0.11290322580645162,3,0.04827586206896552,0.0,0.012905381152053474,241,0,1
0.2544649138807098,1211,1,17,1,0.5483870967741935,1,0.4206896551724138,0.0,0.49643806371557214,63,2,2
0.0015842822523907548,577,0,20,1,0.5161290322580645,0,0.41724137931034483,0.0,0.7585075762566262,228,2,1
0.10377569898637203,1526,2,7,1,0.8225806451612903,2,0.5344827586206897,0.0,0.481526194582953,163,3,2
0.010475024102978346,1338,1,40,1,0.7096774193548387,2,0.22413793103448276,0.0,0.17888529341777837,291,3,2
0.05908747426844203,2005,1,11,2,0.435483870967742,2,0.07586206896551724,0.0,0.44188310073309073,92,1,0
0.25684654871407353,1380,1,7,1,0.5645161290322581,2,0.7793103448275862,0.0,0.4928324350630582,98,2,2
0.16006983349401988,1073,1,20,0,0.016129032258064557,3,0.013793103448275862,0.0,0.06424458584340387,205,0,2
0.005690908617140475,2267,1,1,2,0.4032258064516129,0,0.5206896551724138,0.0,0.39361042809110064,237,1,0
0.16341037600646222,2147,1,40,1,0.6612903225806451,1,0.48620689655172417,0.0,0.48131109369391417,139,2,0
0.02644292154154832,177,1,39,1,0.7419354838709677,2,0.33448275862068966,0.0,0.3254684830144239,120,3,1
0.07333559163040361,954,1,22,1,0.6774193548387097,1,0.3103448275862069,0.0,0.5395153776969955,349,3,2
0.1499752455898064,1558,1,10,0,0.8064516129032258,2,0.18275862068965515,0.0,0.11069427845078963,217,3,2
0.4170675143966438,805,1,28,0,0.20967741935483875,1,0.3379310344827586,0.0,0.6425446704049409,26,1,1
0.25290147744742947,238,1,15,0,0.4516129032258065,1,0.4586206896551724,0.0,0.4214807814077547,322,2,1
0.2714594679104672,327,1,18,0,0.5806451612903226,0,0.703448275862069,0.0,0.6279077270961246,68,2,1
0.16756390546421035,1435,0,33,0,0.7258064516129032,2,0.35172413793103446,0.0,0.39376570404537553,218,3,2
0.15877739270917476,375,1,32,0,0.7580645161290323,0,0.5103448275862069,0.0,0.9027495271141394,112,3,1
0.2250410402063736,1377,2,12,0,0.3548387096774194,0,0.46551724137931033,0.0,0.7662545692134165,322,1,2
0.36164369283685543,2320,1,25,0,0.6935483870967742,2,0.21379310344827585,0.0,0.08658617412148092,60,3,0
0.06076556270682961,552,1,21,0,0.5967741935483871,1,0.5551724137931034,0.0,0.4440025166804018,351,2,1
0.11001381035516064,448,0,11,3,0.6290322580645161,0,0.4793103448275862,0.0,0.47551009159264734,266,2,1
0.03888787555045991,950,1,1,0,0.11290322580645162,3,0.6620689655172414,0.0,0.02147110186774791,83,0,2
0.11001381035516064,915,1,30,1,0.9193548387096775,2,0.30689655172413793,0.0,0.4854746402773726,205,3,2
0.07006279803007008,1524,1,13,0,0.5161290322580645,0,0.3310344827586207,0.0,0.5575549481942954,283,2,2
0.4638090522969487,1243,0,19,2,0.24193548387096775,1,0.5206896551724138,0.0,0.3387623901473038,69,1,2
0.18813872892617972,41,1,29,0,0.7258064516129032,0,0.5862068965517242,0.0,0.5272875643454145,224,3,1
0.06842640122990332,1968,1,5,1,0.4193548387096775,0,0.11034482758620691,0.0,0.38800772212191653,49,1,0
0.25288584308309664,2251,0,25,2,0.935483870967742,2,0.09310344827586207,0.0,0.19985561352823267,99,3,0
0.2853844750762175,1256,1,8,0,0.7419354838709677,2,0.41724137931034483,0.0,0.40697827615458765,248,3,2
0.23818432915548376,1172,1,41,2,0.16129032258064518,1,0.017241379310344827,0.0,0.552341440396216,90,1,2
0.2636891888370639,91,1,6,0,0.6451612903225806,1,0.18620689655172412,0.0,0.008660499544927182,316,2,1
0.25344868019907757,2395,1,16,1,0.6290322580645161,2,0.3758620689655172,0.0,0.1621531330116679,219,2,0
0.08516559397555827,1817,1,36,1,0.3709677419354839,0,0.9724137931034483,0.0,0.6714374251348079,277,1,0
0.3029887693149543,61,1,4,0,0.06451612903225812,3,0.5724137931034483,0.0,0.025471978403870745,196,0,1
0.02696927847408604,2090,1,23,0,0.4838709677419355,0,0.2586206896551724,0.0,0.06853853734084217,303,2,0
0.32831122807931834,2262,1,4,0,0.04838709677419356,3,0.17931034482758618,0.0,0.01811956114041114,328,0,0
0.2728092346978659,2060,1,28,0,0.4032258064516129,0,0.5137931034482759,0.0,0.9005534814751082,29,1,0
0.36758475128332074,346,1,31,1,0.3548387096774194,0,0.393103448275862,0.5,0.9883516146682676,161,1,1
0.11321364358860775,2000,0,10,1,0.4516129032258065,1,0.08620689655172413,0.0,0.1987095291038225,35,2,0
0.04753889048127785,148,1,13,0,0.532258064516129,0,0.45172413793103444,0.0,0.9976332180302944,174,2,1
0.0026005159340229825,2132,1,38,0,0.33870967741935487,0,0.13448275862068965,0.0,0.9438942940456042,358,1,0
0.028021992339161476,1747,0,25,0,0.6129032258064516,2,0.5206896551724138,0.0,0.4460016105679067,73,2,0
0.3838080100059932,2220,1,22,1,0.4838709677419355,1,0.0,0.0,0.21589541794774933,270,2,0
0.19212028037626705,489,2,41,1,0.5806451612903226,0,0.013793103448275862,0.0,0.048966373009140446,245,2,1
0.01709357167053183,111,0,13,2,0.5645161290322581,2,0.5517241379310345,0.0,0.09676985683691454,20,2,1
0.03452067644683013,809,0,21,2,0.22580645161290325,1,0.46206896551724136,0.0,0.45164330357322907,103,1,1
0.09214894337754384,42,1,19,3,0.27419354838709675,0,0.2586206896551724,0.0,0.8989798840337333,357,1,1
0.30657946165672145,241,1,32,1,0.22580645161290325,1,0.41379310344827586,0.0,0.041218707862071935,253,1,1
0.09028324256716261,1991,1,26,0,0.04838709677419356,3,0.9379310344827586,0.0,0.08104329308706076,328,0,0
0.04068582744873231,1378,0,22,2,0.6129032258064516,1,0.6172413793103448,0.0,0.48089030257973187,115,2,2
0.021054277301508714,2473,1,21,1,0.6612903225806451,2,0.503448275862069,0.0,0.07075407649794244,304,2,0
